8030.0	47877.53484586
8030.5	47883.96290154
8031.0	47888.26882941
8031.5	47889.15949814
8032.0	47888.90189197
8032.5	47889.73240918
8033.0	47889.9274993
8033.5	47890.46393341
8034.0	47893.05160608
8034.5	47897.02468041
8035.0	47900.03370731
8035.5	47904.41943689
8036.0	47910.32068748
8036.5	47917.21046901
8037.0	47921.13874082
8037.5	47924.90098808
8038.0	47929.33534941
8038.5	47937.02281483
8039.0	47942.75547559
8039.5	47946.6507364
8040.0	47948.57245583
8040.5	47950.70652573
8041.0	47951.99455968
8041.5	47952.56871669
8042.0	47953.22227878
8042.5	47954.31216622
8043.0	47957.1875018
8043.5	47961.88057021
8044.0	47966.03680845
8044.5	47968.18938987
8045.0	47969.25191539
8045.5	47970.21468144
8046.0	47971.27873022
8046.5	47972.90402155
8047.0	47973.35125399
8047.5	47977.83873668
8048.0	47985.14652668
8048.5	47993.64046303
8049.0	47999.99947535
8049.5	48002.78192965
8050.0	48004.86679789
8050.5	48007.64931785
8051.0	48011.54661993
8051.5	48018.84439721
8052.0	48025.49016249
8052.5	48028.13722749
8053.0	48030.07841959
8053.5	48031.28182186
8054.0	48032.30264175
8054.5	48034.50641719
8055.0	48036.24874089
8055.5	48039.65050079
8056.0	48044.03831231
8056.5	48047.64898656
8057.0	48049.38514698
8057.5	48052.24312843
8058.0	48057.18956666
8058.5	48063.58493191
8059.0	48068.72382866
8059.5	48073.03042009
8060.0	48077.20096178
8060.5	48082.61944771
8061.0	48088.93643991
8061.5	48094.06642035
8062.0	48097.96995077
8062.5	48101.02469774
8063.0	48106.50025096
8063.5	48112.20405658
8064.0	48117.48954616
8064.5	48121.25572042
8065.0	48122.95754811
8065.5	48122.45785154
8066.0	48120.66935635
8066.5	48120.22143363
8067.0	48119.90995818
8067.5	48117.31830709
8068.0	48114.0036666
8068.5	48113.38308889
8069.0	48115.92666096
8069.5	48121.1112548
8070.0	48126.56895983
8070.5	48134.11277643
8071.0	48140.57768883
8071.5	48146.08178552
8072.0	48148.68776115
8072.5	48149.13885812
8073.0	48149.40665598
8073.5	48150.37014986
8074.0	48153.76861877
8074.5	48159.61436989
8075.0	48164.90438771
8075.5	48171.53043734
8076.0	48178.08818124
8076.5	48182.97061749
8077.0	48186.56686841
8077.5	48191.90382457
8078.0	48197.99253463
8078.5	48204.5607158
8079.0	48209.19328692
8079.5	48212.06895263
8080.0	48213.12014677
8080.5	48215.12902822
8081.0	48217.10957286
8081.5	48217.51120777
8082.0	48219.3954384
8082.5	48221.37203614
8083.0	48225.1261432
8083.5	48229.22168389
8084.0	48232.24999984
8084.5	48233.07251725
8085.0	48233.5119677
8085.5	48236.09267811
8086.0	48240.72474803
8086.5	48242.33448374
8087.0	48242.43754392
8087.5	48243.17812492
8088.0	48246.83553956
8088.5	48252.2629005
8089.0	48258.34658045
8089.5	48262.40402087
8090.0	48264.84901425
8090.5	48268.26438113
8091.0	48273.26103356
8091.5	48279.91401042
8092.0	48286.63066183
8092.5	48292.31074824
8093.0	48296.74510583
8093.5	48301.52294608
8094.0	48308.20923227
8094.5	48313.03414793
8095.0	48315.78924113
8095.5	48318.32818159
8096.0	48319.94399933
8096.5	48319.96493293
8097.0	48318.41995694
8097.5	48314.97842961
8098.0	48312.15295573
8098.5	48311.53784396
8099.0	48314.50001762
8099.5	48319.53948989
8100.0	48325.58935275
8100.5	48331.95521635
8101.0	48337.52507005
8101.5	48343.13390868
8102.0	48347.90581497
8102.5	48350.68877373
8103.0	48352.19154035
8103.5	48354.90160697
8104.0	48358.68252821
8104.5	48362.38169095
8105.0	48366.01863783
8105.5	48367.33810949
8106.0	48368.8342754
8106.5	48370.24808489
8107.0	48372.22544329
8107.5	48374.65130139
8108.0	48377.05462022
8108.5	48380.13920508
8109.0	48382.00637426
8109.5	48384.56412954
8110.0	48389.10787077
8110.5	48396.01122505
8111.0	48403.05758055
8111.5	48408.92542598
8112.0	48414.35712194
8112.5	48420.10900532
8113.0	48424.11881124
8113.5	48428.14041148
8114.0	48430.48618039
8114.5	48431.8470379
8115.0	48433.26337556
8115.5	48435.72978236
8116.0	48438.77157703
8116.5	48440.50630076
8117.0	48441.85837461
8117.5	48441.34292463
8118.0	48438.14072732
8118.5	48434.19031951
8119.0	48433.70906247
8119.5	48438.78981191
8120.0	48446.51217231
8120.5	48453.84806712
8121.0	48459.01848567
8121.5	48463.0668955
8122.0	48467.67746817
8122.5	48473.55485272
8123.0	48481.24118828
8123.5	48490.64083672
8124.0	48497.32032957
8124.5	48502.53229981
8125.0	48506.77673606
8125.5	48508.20596939
8126.0	48509.03180263
8126.5	48508.62642171
8127.0	48509.53655346
8127.5	48513.27405718
8128.0	48518.73308139
8128.5	48521.69258208
8129.0	48522.47084184
8129.5	48522.20028595
8130.0	48521.16795647
8130.5	48521.44770479
8131.0	48524.59639016
8131.5	48529.31006158
8132.0	48535.59281343
8132.5	48541.22310799
8133.0	48544.22167047
8133.5	48544.93232065
8134.0	48545.09745009
8134.5	48545.16303184
8135.0	48545.42807843
8135.5	48546.80511316
8136.0	48547.95899542
8136.5	48549.49722574
8137.0	48551.94552782
8137.5	48556.76594579
8138.0	48562.81944734
8138.5	48568.10260298
8139.0	48573.84601793
8139.5	48579.85386252
8140.0	48584.36931469
8140.5	48589.34700286
8141.0	48595.01480376
8141.5	48602.03553288
8142.0	48607.97281438
8142.5	48611.6416033
8143.0	48612.33807318
8143.5	48611.30270451
8144.0	48611.22223301
8144.5	48613.83233861
8145.0	48618.46739142
8145.5	48623.58461068
8146.0	48627.80251524
