8780.0	27085.72409987
8780.5	27092.75098885
8781.0	27100.34992379
8781.5	27109.39079414
8782.0	27119.95408119
8782.5	27128.41870351
8783.0	27138.95678882
8783.5	27148.04260702
8784.0	27158.07806135
8784.5	27170.8202032
8785.0	27177.55053474
8785.5	27185.87969251
8786.0	27195.15785526
8786.5	27206.81175459
8787.0	27215.95842157
8787.5	27224.12668311
8788.0	27232.57709541
8788.5	27240.72567209
8789.0	27252.06028721
8789.5	27259.9940836
8790.0	27268.49876932
8790.5	27276.69465956
8791.0	27286.85419937
8791.5	27295.44277904
8792.0	27305.64606562
8792.5	27311.68842558
8793.0	27323.32325402
8793.5	27328.32709633
8794.0	27334.48798265
8794.5	27344.12291947
8795.0	27352.44627691
8795.5	27363.76088157
8796.0	27369.80049179
8796.5	27381.38145591
8797.0	27391.84949252
8797.5	27399.7473387
8798.0	27409.76928442
8798.5	27418.35104549
8799.0	27430.34828132
8799.5	27436.95696152
8800.0	27445.64925344
8800.5	27455.42992866
8801.0	27462.37522002
8801.5	27470.85675465
8802.0	27480.55104945
8802.5	27489.41707872
8803.0	27499.06616175
8803.5	27505.52264718
8804.0	27516.26398397
8804.5	27525.36859733
8805.0	27535.10707397
8805.5	27543.14500566
8806.0	27555.38082673
8806.5	27562.48810022
8807.0	27571.88339007
8807.5	27582.07982674
8808.0	27590.43927094
8808.5	27598.98473013
8809.0	27609.24338278
8809.5	27616.28895849
8810.0	27626.0046285
8810.5	27636.99224492
8811.0	27645.18928181
8811.5	27654.127583
8812.0	27661.31935827
8812.5	27670.31657978
8813.0	27676.52089435
8813.5	27685.97167761
8814.0	27695.98619512
8814.5	27702.13851299
8815.0	27713.28760642
8815.5	27720.36957007
8816.0	27729.76092345
8816.5	27738.81477159
8817.0	27746.51689434
8817.5	27751.32451792
8818.0	27758.7535462
8818.5	27766.4290129
8819.0	27774.45601137
8819.5	27779.6704948
8820.0	27787.45238643
8820.5	27794.51942591
8821.0	27801.48211551
8821.5	27807.25712586
8822.0	27813.91828327
8822.5	27820.41083429
8823.0	27823.8555957
8823.5	27827.92881245
8824.0	27831.50328373
8824.5	27834.23097205
8825.0	27838.83958459
8825.5	27839.29126956
8826.0	27841.26324671
8826.5	27835.54293312
8827.0	27828.49869725
8827.5	27819.23197389
8828.0	27803.63993156
8828.5	27775.06216357
8829.0	27725.08767145
8829.5	27627.54824012
8830.0	27398.97194194
8830.5	26874.16666972
8831.0	26461.12883121
8831.5	26578.45037817
8832.0	27005.58468492
8832.5	27246.93542767
8833.0	27059.9158126
8833.5	26747.9995094
8834.0	26797.55617005
8834.5	27194.88097588
8835.0	27658.12686645
8835.5	27946.54716776
8836.0	28073.08628077
8836.5	28118.77872418
8837.0	28143.13274543
8837.5	28162.30038233
8838.0	28173.94483757
8838.5	28185.18430025
8839.0	28198.39711799
8839.5	28208.84171462
8840.0	28217.56463932
8840.5	28227.72076265
8841.0	28235.43574089
8841.5	28243.92260052
8842.0	28253.72978276
8842.5	28260.68085253
8843.0	28270.06391085
8843.5	28279.48996729
8844.0	28290.42426188
8844.5	28298.64202917
8845.0	28307.00548177
8845.5	28315.51318021
8846.0	28325.47668358
8846.5	28335.37493464
8847.0	28341.5074419
8847.5	28352.37837951
8848.0	28361.55037031
8848.5	28369.86915607
8849.0	28380.92432247
8849.5	28390.86146994
8850.0	28400.36740216
8850.5	28409.19281326
8851.0	28419.30728659
8851.5	28425.98875541
8852.0	28437.55623048
8852.5	28444.39628563
8853.0	28451.88683723
8853.5	28464.1355686
8854.0	28470.76304071
8854.5	28479.07844606
8855.0	28487.84785735
8855.5	28495.95527557
8856.0	28504.50269376
8856.5	28512.16359475
8857.0	28522.72297228
8857.5	28534.6412244
8858.0	28541.35128702
8858.5	28550.01843676
8859.0	28561.44959446
8859.5	28570.77807516
8860.0	28580.6743357
8860.5	28589.58090552
8861.0	28598.15610934
8861.5	28605.76888075
8862.0	28616.04688978
8862.5	28626.91850249
8863.0	28634.99404933
8863.5	28642.77958279
8864.0	28651.81285562
8864.5	28663.57282273
8865.0	28669.33340054
8865.5	28677.10484748
8866.0	28688.95417581
8866.5	28693.90712196
8867.0	28705.40230697
8867.5	28715.500333
8868.0	28727.79740443
8868.5	28738.24850691
8869.0	28748.13316108
8869.5	28757.19560561
8870.0	28764.36060125
8870.5	28774.99451875
8871.0	28784.03582129
8871.5	28791.19518018
8872.0	28802.59372848
8872.5	28808.39666893
8873.0	28819.63917501
8873.5	28823.45876667
8874.0	28832.55215495
8874.5	28843.26080511
8875.0	28853.39690246
8875.5	28861.37621876
8876.0	28868.83618549
8876.5	28873.88804299
8877.0	28882.90135686
8877.5	28892.35964619
8878.0	28899.02504174
8878.5	28904.94223688
8879.0	28914.99802309
8879.5	28925.93317607
8880.0	28935.66003474
8880.5	28945.78429183
8881.0	28953.54093692
8881.5	28964.68391367
8882.0	28974.68951174
8882.5	28984.19295278
8883.0	28992.90441933
8883.5	29002.9406259
8884.0	29014.54477607
8884.5	29024.7634364
8885.0	29033.00119966
8885.5	29042.47588074
8886.0	29050.04223588
8886.5	29057.28611947
8887.0	29067.74261683
8887.5	29076.93865707
8888.0	29088.49027824
8888.5	29092.80752126
8889.0	29103.3963095
8889.5	29111.90321738
8890.0	29120.79983363
8890.5	29131.12036661
8891.0	29137.2840959
8891.5	29145.66222585
8892.0	29153.51618066
8892.5	29163.7392762
8893.0	29172.11953318
8893.5	29182.35480978
8894.0	29193.14453799
8894.5	29201.03493925
8895.0	29213.22320315
8895.5	29221.26788226
8896.0	29230.47484352
