29000	1.33E+13
29100	1.33E+13
29200	1.32E+13
29300	1.31E+13
29400	1.30E+13
29500	1.30E+13
29600	1.29E+13
29700	1.28E+13
29800	1.27E+13
29900	1.27E+13
30000	1.26E+13
30100	1.25E+13
30200	1.25E+13
30300	1.24E+13
30400	1.23E+13
30500	1.22E+13
30600	1.22E+13
30700	1.21E+13
30800	1.20E+13
30900	1.20E+13
31000	1.19E+13
31100	1.18E+13
31200	1.18E+13
31300	1.17E+13
31400	1.16E+13
31500	1.16E+13
31600	1.15E+13
31700	1.14E+13
31800	1.14E+13
31900	1.13E+13
32000	1.12E+13
32100	1.12E+13
32200	1.11E+13
32300	1.10E+13
32400	1.10E+13
32500	1.09E+13
32600	1.08E+13
32700	1.08E+13
32800	1.07E+13
32900	1.07E+13
33000	1.06E+13
33100	1.05E+13
33200	1.05E+13
33300	1.04E+13
33400	1.04E+13
33500	1.03E+13
33600	1.02E+13
33700	1.02E+13
33800	1.01E+13
33900	1.01E+13
34000	9.99E+12
34100	9.93E+12
34200	9.87E+12
34300	9.82E+12
34400	9.76E+12
34500	9.70E+12
34600	9.64E+12
34700	9.58E+12
34800	9.53E+12
34900	9.47E+12
35000	9.41E+12
35100	9.36E+12
35200	9.30E+12
35300	9.25E+12
35400	9.19E+12
35500	9.14E+12
35600	9.08E+12
35700	9.03E+12
35800	8.97E+12
35900	8.92E+12
36000	8.87E+12
36100	8.81E+12
36200	8.76E+12
36300	8.71E+12
36400	8.66E+12
36500	8.60E+12
36600	8.55E+12
36700	8.50E+12
36800	8.45E+12
36900	8.40E+12
37000	8.35E+12
37100	8.30E+12
37200	8.25E+12
37300	8.20E+12
37400	8.15E+12
37500	8.10E+12
37600	8.05E+12
37700	8.00E+12
37800	7.95E+12
37900	7.90E+12
38000	7.86E+12
38100	7.81E+12
38200	7.76E+12
38300	7.71E+12
38400	7.67E+12
38500	7.62E+12
38600	7.57E+12
38700	7.53E+12
38800	7.48E+12
38900	7.44E+12
39000	7.39E+12
39100	7.34E+12
39200	7.30E+12
39300	7.25E+12
39400	7.21E+12
39500	7.17E+12
39600	7.12E+12
39700	7.08E+12
39800	7.03E+12
39900	6.99E+12
40000	6.95E+12
40100	6.91E+12
40200	6.86E+12
40300	6.82E+12
40400	6.78E+12
40500	6.74E+12
40600	6.70E+12
40700	6.65E+12
40800	6.61E+12
40900	6.57E+12
41000	6.53E+12
41100	6.49E+12
41200	6.45E+12
41300	6.41E+12
41400	6.37E+12
41500	6.33E+12
41600	6.29E+12
41700	6.25E+12
41800	6.21E+12
41900	6.18E+12
42000	6.14E+12
42100	6.10E+12
42200	6.06E+12
42300	6.02E+12
42400	5.99E+12
42500	5.95E+12
42600	5.91E+12
42700	5.88E+12
42800	5.84E+12
42900	5.80E+12
43000	5.77E+12
43100	5.73E+12
43200	5.69E+12
43300	5.66E+12
43400	5.62E+12
43500	5.59E+12
43600	5.55E+12
43700	5.52E+12
43800	5.48E+12
43900	5.45E+12
44000	5.41E+12
44100	5.38E+12
44200	5.35E+12
44300	5.31E+12
44400	5.28E+12
44500	5.25E+12
44600	5.21E+12
44700	5.18E+12
44800	5.15E+12
44900	5.12E+12
45000	5.08E+12
45100	5.05E+12
45200	5.02E+12
45300	4.99E+12
45400	4.96E+12
45500	4.93E+12
45600	4.89E+12
45700	4.86E+12
45800	4.83E+12
45900	4.80E+12
46000	4.77E+12
46100	4.74E+12
46200	4.71E+12
46300	4.68E+12
46400	4.65E+12
46500	4.62E+12
46600	4.59E+12
46700	4.56E+12
46800	4.54E+12
46900	4.51E+12
47000	4.48E+12
47100	4.45E+12
47200	4.42E+12
47300	4.39E+12
47400	4.37E+12
47500	4.34E+12
47600	4.31E+12
47700	4.28E+12
47800	4.26E+12
47900	4.23E+12
48000	4.20E+12
48100	4.17E+12
48200	4.15E+12
48300	4.12E+12
48400	4.10E+12
48500	4.07E+12
48600	4.04E+12
48700	4.02E+12
48800	3.99E+12
48900	3.97E+12
49000	3.94E+12
49100	3.92E+12
49200	3.89E+12
49300	3.87E+12
49400	3.84E+12
49500	3.82E+12
49600	3.79E+12
49700	3.77E+12
49800	3.74E+12
49900	3.72E+12
50000	3.70E+12
